pt_id,fire_name,base_ndvi,peak_ndvi,amp_ndvi,peak_doy,year,fire_phase,yrs_postfire,interval,regrowth,lat,lon
pt02,rattlesnake,0.203189209,0.487694055,0.284504831,217,2014,post,20,16,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.234780401,0.556327343,0.321546942,221,2015,post,21,16,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.234353468,0.523646116,0.289292663,229,2016,post,22,16,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.229714572,0.426506072,0.1967915,225,2017,post,23,16,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.171730116,0.350846618,0.179116502,244,1996,post,2,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.176140487,0.424248636,0.248108134,229,1997,post,3,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.165378422,0.369834155,0.204455718,243,1998,post,4,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.17043145,0.403644323,0.233212888,216,1999,post,5,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.173050389,0.385309517,0.212259129,245,2000,post,6,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.172713935,0.466916859,0.294202924,224,2001,post,7,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.172777981,0.412511885,0.239733905,245,2002,post,8,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.179846957,0.4825207,0.302673757,232,2003,post,9,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.176060364,0.421030074,0.244969696,216,2004,post,10,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.171745002,0.444970876,0.273225874,216,2005,post,11,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.180117741,0.401630521,0.221512765,193,2006,post,12,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.178787857,0.476559341,0.297771484,230,2007,post,13,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.18522273,0.498015761,0.312793016,218,2008,post,14,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.198232576,0.522668302,0.324435711,208,2009,post,15,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.191390783,0.542523801,0.351133019,223,2010,post,16,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.170744792,0.503007472,0.332262665,258,2011,post,17,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.168314561,0.570086062,0.401771516,213,2012,post,18,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.172780275,0.45378378,0.281003505,223,2013,post,19,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.200833514,0.510774136,0.309940577,217,2014,post,20,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.233924061,0.560801446,0.326877385,219,2015,post,21,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.236557439,0.546688914,0.31013149,226,2016,post,22,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.232327372,0.438401878,0.206074506,221,2017,post,23,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.579103708,0.677964866,0.098861106,212,1991,pre,0,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.57277,0.687002242,0.114232235,261,1992,pre,0,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.364086449,0.729919791,0.365833372,2,1993,pre,0,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,NA,NA,NA,NA,1994,fire,0,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.138050362,0.209547862,0.071497492,286,1995,post,1,8,Deciduous,31.82115,-109.254267
pt02,rattlesnake,0.561366737,0.712874413,0.151507676,256,1990,pre,0,8,Deciduous,31.82115,-109.254267
pt02,rodeo,0.366685927,0.649570048,0.282884091,365,2001,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.515737057,0.66285944,0.147122383,348,2000,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.218476862,0.423438549,0.204961672,262,2005,post,3,16,Forest,34.29751667,-110.67935
pt02,rodeo,NA,NA,NA,NA,2002,fire,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.24097386,0.358560532,0.117586657,281,2003,post,1,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.239668116,0.338374168,0.098706044,274,2004,post,2,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.463718921,0.598617613,0.134898707,322,1996,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.464092582,0.59456557,0.130472973,286,1997,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.493006527,0.649387121,0.156380579,304,1998,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.498642713,0.630039513,0.131396845,304,1999,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.494757444,0.559098363,0.064340942,293,1986,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.487469077,0.560436726,0.072967619,274,1987,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.480186611,0.576196671,0.096010081,267,1988,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.449101895,0.549273312,0.100171424,263,1989,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,NA,NA,NA,NA,1990,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.442841411,0.545395553,0.10255415,274,1991,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.475891382,0.566700339,0.090808921,292,1992,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.490961134,0.592746258,0.101785116,271,1993,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.496769637,0.646155,0.149385348,333,1994,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.494390756,0.619724751,0.125333995,299,1995,pre,0,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.493425488,0.559932649,0.066507138,289,1986,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.483417422,0.561857581,0.07844016,281,1987,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.474982023,0.571815014,0.096833006,274,1988,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.444167435,0.552089036,0.107921608,269,1989,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,NA,NA,NA,NA,1990,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.435619861,0.545494139,0.109874271,280,1991,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.465629071,0.568819046,0.103189938,305,1992,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.48200503,0.596225739,0.114220731,277,1993,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.481369227,0.650684178,0.169314951,347,1994,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.483802646,0.625991225,0.142188564,296,1995,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.23020795,0.392618209,0.162410244,236,2006,post,4,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.23836185,0.424104929,0.185743079,247,2007,post,5,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.247200727,0.400665283,0.153464556,220,2008,post,6,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.204919636,0.352437228,0.147517577,277,2009,post,7,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.199313045,0.461597741,0.262284696,243,2010,post,8,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.266289294,0.429184675,0.162895381,245,2011,post,9,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.282945514,0.431186795,0.148241282,251,2012,post,10,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.289398372,0.480222464,0.190824106,243,2013,post,11,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.294200301,0.431634307,0.137434006,251,2014,post,12,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.298516363,0.499342293,0.200825915,249,2015,post,13,16,Forest,34.29751667,-110.67935
pt02,rodeo,0.213822827,0.396484196,0.182661355,251,2006,post,4,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.233366415,0.44618088,0.21281448,245,2007,post,5,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.246681735,0.393854797,0.147173077,234,2008,post,6,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.147793978,0.361855119,0.214061141,289,2009,post,7,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.141111597,0.481686294,0.340574682,242,2010,post,8,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.256023318,0.451905042,0.195881724,243,2011,post,9,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.271947652,0.437929511,0.165981874,244,2012,post,10,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.282355577,0.486724049,0.204368487,255,2013,post,11,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.279313684,0.465997458,0.186683774,259,2014,post,12,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.278841287,0.505491734,0.226650447,255,2015,post,13,8,Forest,34.29751667,-110.67935
pt02,rodeo,NA,NA,NA,NA,2002,fire,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.22959286,0.366988242,0.137395382,294,2003,post,1,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.224915549,0.354802221,0.129886672,268,2004,post,2,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.203705117,0.425247908,0.221542791,263,2005,post,3,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.428597599,0.597874641,0.169277057,267,1997,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.48638922,0.656802297,0.170413092,309,1998,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.49232471,0.633504868,0.141180128,310,1999,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.433286697,0.59841162,0.165124923,328,1996,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.365012944,0.646347165,0.281334192,357,2001,pre,0,8,Forest,34.29751667,-110.67935
pt02,rodeo,0.512751579,0.673462629,0.160711095,344,2000,pre,0,8,Forest,34.29751667,-110.67935
pt02,zreference,0.401073843,0.522793174,0.121719345,344,2012,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.412579834,0.52795279,0.115372933,305,2013,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.498923153,0.567853212,0.068930082,305,2016,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.492729664,0.548563004,0.055833347,324,2017,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.476811051,0.586610556,0.10979946,322,2014,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.508365035,0.606262684,0.097897664,335,2015,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.413766861,0.545839369,0.132072523,332,1984,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.423045844,0.5698452,0.146799341,319,1985,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.412201703,0.554205716,0.142004028,294,1986,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.437053561,0.53958869,0.102535136,301,1987,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.457204968,0.525456369,0.068251386,265,1988,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.437476337,0.481352776,0.043876424,258,1989,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.441175878,0.519830942,0.078655057,290,1990,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.405037761,0.494408071,0.089370295,268,1991,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.353543907,0.468974322,0.1154304,265,1992,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.378040105,0.467616022,0.089575924,307,1993,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.419764042,0.559293509,0.139529467,329,1994,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.418181568,0.555333734,0.137152135,337,1995,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,NA,NA,NA,NA,1996,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.410982549,0.513289332,0.102306813,266,1997,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.404985338,0.522054851,0.11706952,327,1998,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.410176843,0.577978194,0.167801335,342,1999,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.392604828,0.491208911,0.098604068,296,2000,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.390118927,0.504372597,0.114253648,309,2001,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.3970007,0.479204297,0.082203612,314,2002,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.40605855,0.492833704,0.086775169,343,2003,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.417605221,0.500830173,0.083224952,316,2004,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.410180628,0.550696135,0.140515506,343,2005,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.411077768,0.519271314,0.108193532,286,2006,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.421704739,0.491416365,0.069711633,296,2007,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.421598852,0.493079513,0.071480677,313,2008,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.425589919,0.494781584,0.06919165,329,2009,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.418090433,0.562078893,0.143988431,342,2010,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.416308463,0.504388392,0.088079937,317,2011,pre,0,16,Forest,35.639236,-106.627649
pt02,zreference,0.382037371,0.557377577,0.175340191,320,1984,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.391941398,0.594648957,0.202707544,344,1985,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.411894619,0.584048033,0.172153398,296,1986,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.447571933,0.552609444,0.105037525,292,1987,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.453469127,0.532286942,0.078817815,271,1988,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.424743235,0.492894113,0.068150871,269,1989,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.430054545,0.531741023,0.101686493,271,1990,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.409493655,0.507497668,0.098004028,265,1991,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.351237774,0.482437074,0.1311993,274,1992,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.364520788,0.477738827,0.113218047,309,1993,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.375132382,0.591480315,0.216347963,330,1994,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.379914314,0.552384555,0.172470212,333,1995,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.420886546,0.446594954,0.02570843,352,1996,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.390879601,0.511015713,0.120136112,281,1997,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.388962775,0.546089828,0.157127038,338,1998,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.406703383,0.622263372,0.215560004,337,1999,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.383097231,0.492362827,0.109265596,296,2000,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.375015914,0.533612847,0.158596918,321,2001,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.378642857,0.502125561,0.123482689,354,2002,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.390624821,0.506714046,0.11608924,333,2003,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.415875196,0.513431907,0.09755674,310,2004,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.424984545,0.569875896,0.144891337,354,2005,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.395345569,0.514807403,0.119461812,304,2006,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.389931142,0.504285395,0.114354238,274,2007,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.416390985,0.507509232,0.091118239,347,2008,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.393957615,0.512328327,0.118370734,315,2009,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.384715468,0.596674919,0.211959466,347,2010,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.411919594,0.511342168,0.099422596,309,2011,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.400861144,0.571180105,0.170318976,361,2012,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.413711876,0.542682528,0.128970653,310,2013,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.467508167,0.597535551,0.130027369,345,2014,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.4946495,0.617387891,0.122738376,332,2015,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.485818774,0.585758686,0.099939913,303,2015,pre,0,8,Forest,35.639236,-106.627649
pt02,zreference,0.478834629,0.595985174,0.11715056,318,2016,pre,0,8,Forest,35.639236,-106.627649
pt03,dude,0.208249852,0.290876776,0.082626909,274,1991,post,1,16,Shrub,34.39994,-111.09302
pt03,dude,0.215072677,0.323924631,0.108851954,233,1992,post,2,16,Shrub,34.39994,-111.09302
pt03,dude,0.572617948,0.673079193,0.100461222,89,1986,pre,0,16,Shrub,34.39994,-111.09302
pt03,dude,0.501764357,0.677101195,0.175336897,201,1987,pre,0,16,Shrub,34.39994,-111.09302
pt03,dude,0.545769989,0.685091734,0.139321744,220,1988,pre,0,16,Shrub,34.39994,-111.09302
pt03,dude,0.503296316,0.676366389,0.173070073,332,1989,pre,0,16,Shrub,34.39994,-111.09302
pt03,dude,NA,NA,NA,NA,1990,fire,0,16,Shrub,34.39994,-111.09302
pt03,dude,NA,NA,NA,NA,1986,pre,0,8,Shrub,34.39994,-111.09302
pt03,dude,0.476804048,0.685298681,0.208494648,210,1987,pre,0,8,Shrub,34.39994,-111.09302
pt03,dude,0.510637224,0.694354475,0.183717236,227,1988,pre,0,8,Shrub,34.39994,-111.09302
pt03,dude,0.465444177,0.6801278,0.214683652,343,1989,pre,0,8,Shrub,34.39994,-111.09302
pt03,dude,NA,NA,NA,NA,1990,fire,0,8,Shrub,34.39994,-111.09302
pt03,dude,0.201283455,0.302894622,0.101611167,252,1991,post,1,8,Shrub,34.39994,-111.09302
pt03,dude,0.208362028,0.338740736,0.130378708,246,1992,post,2,8,Shrub,34.39994,-111.09302
pt03,dude,0.194934845,0.274653494,0.079718649,230,1993,post,3,8,Shrub,34.39994,-111.09302
pt03,dude,0.186465159,0.31811741,0.131652236,239,1994,post,4,8,Shrub,34.39994,-111.09302
pt03,dude,0.145863295,0.308252156,0.162388861,270,1995,post,5,8,Shrub,34.39994,-111.09302
pt03,dude,0.144201577,0.335148484,0.190946922,264,1996,post,6,8,Shrub,34.39994,-111.09302
pt03,dude,0.15543817,0.35134396,0.19590579,250,1997,post,7,8,Shrub,34.39994,-111.09302
pt03,dude,0.170105353,0.336075246,0.165969893,230,1998,post,8,8,Shrub,34.39994,-111.09302
pt03,dude,0.179242373,0.365094095,0.185851723,251,1999,post,9,8,Shrub,34.39994,-111.09302
pt03,dude,0.186814427,0.311991811,0.125177383,250,2000,post,10,8,Shrub,34.39994,-111.09302
pt03,dude,0.200092435,0.344976425,0.144883975,219,2001,post,11,8,Shrub,34.39994,-111.09302
pt03,dude,0.178016528,0.328345299,0.15032877,255,2002,post,12,8,Shrub,34.39994,-111.09302
pt03,dude,0.17772238,0.3331016,0.155379221,245,2003,post,13,8,Shrub,34.39994,-111.09302
pt03,dude,0.185919985,0.336451977,0.150531992,238,2004,post,14,8,Shrub,34.39994,-111.09302
pt03,dude,0.174999505,0.354094774,0.179095268,242,2005,post,15,8,Shrub,34.39994,-111.09302
pt03,dude,0.207819909,0.380268425,0.172448531,194,2006,post,16,8,Shrub,34.39994,-111.09302
pt03,dude,0.218343928,0.35373053,0.135386586,239,2007,post,17,8,Shrub,34.39994,-111.09302
pt03,dude,0.19640632,0.383625001,0.187218696,234,2008,post,18,8,Shrub,34.39994,-111.09302
pt03,dude,0.209975153,0.367372155,0.157397002,208,2009,post,19,8,Shrub,34.39994,-111.09302
pt03,dude,0.211141497,0.424216509,0.213075027,246,2010,post,20,8,Shrub,34.39994,-111.09302
pt03,dude,0.214255869,0.415916234,0.201660365,231,2011,post,21,8,Shrub,34.39994,-111.09302
pt03,dude,0.229187548,0.354903191,0.125715643,248,2012,post,22,8,Shrub,34.39994,-111.09302
pt03,dude,0.213009015,0.376862526,0.163853511,254,2013,post,23,8,Shrub,34.39994,-111.09302
pt03,dude,0.229312167,0.422473699,0.193161532,244,2014,post,24,8,Shrub,34.39994,-111.09302
pt03,dude,0.227248162,0.474523693,0.247275531,217,2015,post,25,8,Shrub,34.39994,-111.09302
pt03,dude,0.205511361,0.476779193,0.271267831,223,2016,post,26,8,Shrub,34.39994,-111.09302
pt03,dude,0.216199473,0.44019112,0.223991647,234,2017,post,27,8,Shrub,34.39994,-111.09302
pt03,dude,0.205932036,0.369762719,0.163830698,232,2008,post,18,16,Shrub,34.39994,-111.09302
pt03,dude,0.211105421,0.355004489,0.143899053,215,2009,post,19,16,Shrub,34.39994,-111.09302
pt03,dude,0.214257061,0.4002738,0.186016753,243,2010,post,20,16,Shrub,34.39994,-111.09302
pt03,dude,0.222957343,0.398147792,0.175190449,233,2011,post,21,16,Shrub,34.39994,-111.09302
pt03,dude,0.23988235,0.342334509,0.102452166,246,2012,post,22,16,Shrub,34.39994,-111.09302
pt03,dude,0.218687758,0.363385379,0.144697621,239,2013,post,23,16,Shrub,34.39994,-111.09302
pt03,dude,0.233345911,0.411088675,0.177742764,235,2014,post,24,16,Shrub,34.39994,-111.09302
pt03,dude,0.246734157,0.453885972,0.207151815,211,2015,post,25,16,Shrub,34.39994,-111.09302
pt03,dude,0.232476473,0.457887471,0.225410998,220,2016,post,26,16,Shrub,34.39994,-111.09302
pt03,dude,0.241205946,0.423315674,0.182109714,230,2017,post,27,16,Shrub,34.39994,-111.09302
pt03,dude,0.192905813,0.326989889,0.134084061,235,2004,post,14,16,Shrub,34.39994,-111.09302
pt03,dude,0.183166429,0.334527969,0.151361555,239,2005,post,15,16,Shrub,34.39994,-111.09302
pt03,dude,0.20324257,0.272204548,0.068961985,239,1993,post,3,16,Shrub,34.39994,-111.09302
pt03,dude,0.191087753,0.316697419,0.125609681,236,1994,post,4,16,Shrub,34.39994,-111.09302
pt03,dude,0.163493708,0.295575589,0.132081866,236,1995,post,5,16,Shrub,34.39994,-111.09302
pt03,dude,0.180365846,0.323255897,0.142890051,258,1996,post,6,16,Shrub,34.39994,-111.09302
pt03,dude,0.185693294,0.339144915,0.153451636,237,1997,post,7,16,Shrub,34.39994,-111.09302
pt03,dude,0.18022877,0.323045075,0.142816305,223,1998,post,8,16,Shrub,34.39994,-111.09302
pt03,dude,0.179920137,0.346937954,0.167017817,239,1999,post,9,16,Shrub,34.39994,-111.09302
pt03,dude,0.188588515,0.296497405,0.107908905,245,2000,post,10,16,Shrub,34.39994,-111.09302
pt03,dude,0.199859858,0.325315118,0.125455275,233,2001,post,11,16,Shrub,34.39994,-111.09302
pt03,dude,0.186499313,0.307433516,0.120934188,236,2002,post,12,16,Shrub,34.39994,-111.09302
pt03,dude,0.185397238,0.308313042,0.122915804,246,2003,post,13,16,Shrub,34.39994,-111.09302
pt03,dude,0.211582005,0.362814188,0.151232198,206,2006,post,16,16,Shrub,34.39994,-111.09302
pt03,dude,0.231966794,0.331974834,0.100008041,236,2007,post,17,16,Shrub,34.39994,-111.09302
pt03,lamesa,0.352266312,0.67299366,0.320727319,240,1998,post,20,16,Forest,35.807297,-106.378357
pt03,lamesa,0.347036928,0.652347147,0.30531022,240,1999,post,21,16,Forest,35.807297,-106.378357
pt03,lamesa,0.366847038,0.574850857,0.208003819,252,2000,post,22,16,Forest,35.807297,-106.378357
pt03,lamesa,0.370554477,0.596640706,0.226086244,227,2001,post,23,16,Forest,35.807297,-106.378357
pt03,lamesa,0.350478053,0.659225643,0.30874759,242,1997,post,19,16,Forest,35.807297,-106.378357
pt03,lamesa,NA,NA,NA,NA,2011,fire,33,16,Forest,35.807297,-106.378357
pt03,lamesa,0.334962159,0.683853567,0.348891407,225,1999,post,21,8,Forest,35.807297,-106.378357
pt03,lamesa,0.350563139,0.610995948,0.26043281,247,2000,post,22,8,Forest,35.807297,-106.378357
pt03,lamesa,0.359071821,0.621187747,0.262115955,223,2001,post,23,8,Forest,35.807297,-106.378357
pt03,lamesa,0.374101549,0.486171812,0.112070262,271,2002,post,24,16,Forest,35.807297,-106.378357
pt03,lamesa,0.396392643,0.539656222,0.143263578,271,2003,post,25,16,Forest,35.807297,-106.378357
pt03,lamesa,0.380956411,0.56874156,0.187785149,241,2004,post,26,16,Forest,35.807297,-106.378357
pt03,lamesa,0.411861151,0.581598759,0.169737577,240,2005,post,27,16,Forest,35.807297,-106.378357
pt03,lamesa,0.436040908,0.612102389,0.176061437,275,2006,post,28,16,Forest,35.807297,-106.378357
pt03,lamesa,0.43383491,0.64966774,0.215832844,251,2007,post,29,16,Forest,35.807297,-106.378357
pt03,lamesa,0.472712725,0.625032544,0.152319804,241,2008,post,30,16,Forest,35.807297,-106.378357
pt03,lamesa,0.483751148,0.633490682,0.149739504,264,2009,post,31,16,Forest,35.807297,-106.378357
pt03,lamesa,NA,NA,NA,NA,2010,post,32,16,Forest,35.807297,-106.378357
pt03,lamesa,0.231131196,0.493727207,0.262596011,231,1984,post,6,16,Forest,35.807297,-106.378357
pt03,lamesa,0.229261279,0.614506245,0.385244966,195,1985,post,7,16,Forest,35.807297,-106.378357
pt03,lamesa,0.211307183,0.658607185,0.447300017,216,1986,post,8,16,Forest,35.807297,-106.378357
pt03,lamesa,0.23661913,0.669605732,0.432986617,214,1987,post,9,16,Forest,35.807297,-106.378357
pt03,lamesa,0.248335958,0.652398229,0.404062241,219,1988,post,10,16,Forest,35.807297,-106.378357
pt03,lamesa,0.247265846,0.58810848,0.340842664,234,1989,post,11,16,Forest,35.807297,-106.378357
pt03,lamesa,0.226617932,0.537368178,0.310750246,228,1990,post,12,16,Forest,35.807297,-106.378357
pt03,lamesa,0.229862079,0.554569662,0.324707597,226,1991,post,13,16,Forest,35.807297,-106.378357
pt03,lamesa,0.250188172,0.612703681,0.362515509,206,1992,post,14,16,Forest,35.807297,-106.378357
pt03,lamesa,0.247473568,0.581683278,0.33420971,220,1993,post,15,16,Forest,35.807297,-106.378357
pt03,lamesa,0.213184938,0.622218192,0.409033239,208,1994,post,16,16,Forest,35.807297,-106.378357
pt03,lamesa,0.2586734,0.664428771,0.405755341,225,1995,post,17,16,Forest,35.807297,-106.378357
pt03,lamesa,0.33635968,0.708807051,0.372447371,234,1996,post,18,16,Forest,35.807297,-106.378357
pt03,lamesa,0.217602685,0.551329315,0.333726615,229,1984,post,6,8,Forest,35.807297,-106.378357
pt03,lamesa,0.211981818,0.613839388,0.401857585,203,1985,post,7,8,Forest,35.807297,-106.378357
pt03,lamesa,0.200812072,0.681798398,0.480986327,219,1986,post,8,8,Forest,35.807297,-106.378357
pt03,lamesa,0.218988314,0.659632444,0.440644145,211,1987,post,9,8,Forest,35.807297,-106.378357
pt03,lamesa,0.238243088,0.674634397,0.436391324,225,1988,post,10,8,Forest,35.807297,-106.378357
pt03,lamesa,0.236054942,0.627312183,0.391257226,241,1989,post,11,8,Forest,35.807297,-106.378357
